country,age_grp,date,cumulative_cases_cal,timeline,daily_cases,daily_changes
Austria,aged0to4,2021-08-16,8652,1,19,4
Austria,aged0to4,2021-08-17,8669,1,17,-2
Austria,aged0to4,2021-08-18,8694,1,25,8
Austria,aged0to4,2021-08-19,8732,1,38,13
Austria,aged0to4,2021-08-20,8762,1,30,-8
Austria,aged0to4,2021-08-21,8793,1,31,1
Austria,aged0to4,2021-08-22,8814,1,21,-10
Austria,aged0to4,2021-08-23,8840,1,26,5
Austria,aged0to4,2021-08-24,8874,1,34,8
Austria,aged0to4,2021-08-25,8923,1,49,15
Austria,aged0to4,2021-08-26,8967,1,44,-5
Austria,aged0to4,2021-08-27,9011,1,44,0
Austria,aged0to4,2021-08-28,9048,1,37,-7
Austria,aged0to4,2021-08-29,9086,1,38,1
Austria,aged0to4,2021-08-30,9117,1,31,-7
Austria,aged0to4,2021-08-31,9159,1,42,11
Austria,aged0to4,2021-09-01,9210,1,51,9
Austria,aged0to4,2021-09-02,9266,1,56,5
Austria,aged0to4,2021-09-03,9301,1,35,-21
Austria,aged0to4,2021-09-04,9349,1,48,13
Austria,aged0to4,2021-09-05,9394,1,45,-3
Austria,aged0to4,2021-09-06,9434,1,40,-5
Austria,aged0to4,2021-09-07,9485,1,51,11
Austria,aged0to4,2021-09-08,9552,1,67,16
Austria,aged0to4,2021-09-09,9616,1,64,-3
Austria,aged0to4,2021-09-10,9682,1,66,2
Austria,aged0to4,2021-09-11,9729,1,47,-19
Austria,aged0to4,2021-09-12,9760,1,31,-16
Austria,aged0to4,2021-09-13,9839,1,79,48
Austria,aged0to4,2021-09-14,9894,1,55,-24
Austria,aged0to4,2021-09-15,9964,1,70,15
Austria,aged0to4,2021-09-16,10034,1,70,0
Austria,aged0to4,2021-09-17,10094,1,60,-10
Austria,aged0to4,2021-09-18,10150,1,56,-4
Austria,aged0to4,2021-09-19,10201,1,51,-5
Austria,aged0to4,2021-09-20,10242,1,41,-10
Austria,aged0to4,2021-09-21,10290,1,48,7
Austria,aged0to4,2021-09-22,10345,1,55,7
Austria,aged0to4,2021-09-23,10391,1,46,-9
Austria,aged0to4,2021-09-24,10457,1,66,20
Austria,aged0to4,2021-09-25,10495,1,38,-28
Austria,aged0to4,2021-09-26,10538,1,43,5
Austria,aged0to4,2021-09-27,10577,1,39,-4
Austria,aged0to4,2021-09-28,10632,1,55,16
Austria,aged0to4,2021-09-29,10686,1,54,-1
Austria,aged0to4,2021-09-30,10730,1,44,-10
Austria,aged0to4,2021-10-01,10765,1,35,-9
Austria,aged0to4,2021-10-02,10817,1,52,17
Austria,aged0to4,2021-10-03,10864,1,47,-5
Austria,aged0to4,2021-10-04,10909,1,45,-2
Austria,aged0to4,2021-10-05,10959,1,50,5
Austria,aged0to4,2021-10-06,11003,1,44,-6
Austria,aged0to4,2021-10-07,11037,1,34,-10
Austria,aged0to4,2021-10-08,11067,1,30,-4
Austria,aged0to4,2021-10-09,11107,1,40,10
Austria,aged0to4,2021-10-10,11143,1,36,-4
Austria,aged0to4,2021-10-11,11174,1,31,-5
Austria,aged0to4,2021-10-12,11209,1,35,4
Austria,aged0to4,2021-10-13,11240,1,31,-4
Austria,aged0to4,2021-10-14,11281,1,41,10
Austria,aged0to4,2021-10-15,11331,1,50,9
Austria,aged0to4,2021-10-16,11367,1,36,-14
Austria,aged0to4,2021-10-17,11408,1,41,5
Austria,aged0to4,2021-10-18,11456,1,48,7
Austria,aged0to4,2021-10-19,11519,1,63,15
Austria,aged0to4,2021-10-20,11581,1,62,-1
Austria,aged0to4,2021-10-21,11634,1,53,-9
Austria,aged0to4,2021-10-22,11688,1,54,1
Austria,aged0to4,2021-10-23,11744,1,56,2
Austria,aged0to4,2021-10-24,11800,1,56,0
Austria,aged0to4,2021-10-25,11852,1,52,-4
Austria,aged0to4,2021-10-26,11927,1,75,23
Austria,aged0to4,2021-10-27,12002,1,75,0
Austria,aged0to4,2021-10-28,12087,1,85,10
Austria,aged0to4,2021-10-29,12169,1,82,-3
Austria,aged0to4,2021-10-30,12247,1,78,-4
Austria,aged0to4,2021-10-31,12320,1,73,-5
Austria,aged0to4,2021-11-01,12416,1,96,23
Austria,aged0to4,2021-11-02,12503,1,87,-9
Austria,aged0to4,2021-11-03,12626,1,123,36
Austria,aged0to4,2021-11-04,12743,1,117,-6
Austria,aged0to4,2021-11-05,12865,1,122,5
Austria,aged0to4,2021-11-06,12994,1,129,7
Austria,aged0to4,2021-11-07,13119,1,125,-4
Austria,aged0to4,2021-11-08,13259,1,140,15
Austria,aged0to4,2021-11-09,13434,1,175,35
Austria,aged0to4,2021-11-10,13648,1,214,39
Austria,aged0to4,2021-11-11,13840,1,192,-22
Austria,aged0to4,2021-11-12,14043,1,203,11
Austria,aged0to4,2021-11-13,14240,1,197,-6
Austria,aged0to4,2021-11-14,14436,1,196,-1
Austria,aged0to4,2021-11-15,14641,1,205,9
Austria,aged0to4,2021-11-16,14888,1,247,42
Austria,aged0to4,2021-11-17,15127,1,239,-8
Austria,aged0to4,2021-11-18,15372,1,245,6
Austria,aged0to4,2021-11-19,15671,1,299,54
Austria,aged0to4,2021-11-20,15938,1,267,-32
Austria,aged0to4,2021-11-21,16131,1,193,-74
Austria,aged0to4,2021-11-22,16393,1,262,69
Austria,aged0to4,2021-11-23,16658,1,265,3
Austria,aged0to4,2021-11-24,16978,1,320,55
Austria,aged0to4,2021-11-25,17234,1,256,-64
Austria,aged0to4,2021-11-26,17506,1,272,16
Austria,aged0to4,2021-11-27,17724,1,218,-54
Austria,aged0to4,2021-11-28,17920,1,196,-22
Austria,aged0to4,2021-11-29,18143,1,223,27
Austria,aged0to4,2021-11-30,18411,1,268,45
Austria,aged0to4,2021-12-01,18688,1,277,9
Austria,aged0to4,2021-12-02,18925,1,237,-40
Austria,aged0to4,2021-12-03,19110,1,185,-52
Austria,aged0to4,2021-12-04,19281,1,171,-14
Austria,aged0to4,2021-12-05,19434,1,153,-18
Austria,aged0to4,2021-12-06,19593,1,159,6
Austria,aged0to4,2021-12-07,19786,1,193,34
Austria,aged0to4,2021-12-08,19902,1,116,-77
Austria,aged0to4,2021-12-09,20033,1,131,15
Austria,aged0to4,2021-12-10,20153,1,120,-11
Austria,aged0to4,2021-12-11,20257,1,104,-16
Austria,aged0to4,2021-12-12,20361,1,104,0
Austria,aged0to4,2021-12-13,20459,1,98,-6
Austria,aged0to4,2021-12-14,20587,1,128,30
Austria,aged0to4,2021-12-15,20688,1,101,-27
Austria,aged0to4,2021-12-16,20776,1,88,-13
Austria,aged0to4,2021-12-17,20849,1,73,-15
Austria,aged0to4,2021-12-18,20908,1,59,-14
Austria,aged0to4,2021-12-19,20968,1,60,1
Austria,aged0to4,2021-12-20,21046,1,78,18
Austria,aged0to4,2021-12-21,21118,1,72,-6
Austria,aged0to4,2021-12-22,21186,1,68,-4
Austria,aged0to4,2021-12-23,21256,1,70,2
Austria,aged0to4,2021-12-24,21304,1,48,-22
Austria,aged0to4,2021-12-25,21364,1,60,12
Austria,aged0to4,2021-12-26,21418,1,54,-6
Austria,aged0to4,2021-12-27,21478,1,60,6
Austria,aged0to4,2021-12-28,21542,1,64,4
Austria,aged0to4,2021-12-29,21606,1,64,0
Austria,aged0to4,2021-12-30,21680,1,74,10
Austria,aged0to4,2021-12-31,21750,1,70,-4
Austria,aged0to4,2022-01-01,21810,1,60,-10
Austria,aged0to4,2022-01-02,21877,1,67,7
Austria,aged0to4,2022-01-03,21962,1,85,18
Austria,aged0to4,2022-01-04,22074,1,112,27
Austria,aged0to4,2022-01-05,22190,1,116,4
Austria,aged0to4,2022-01-06,22287,1,97,-19
Austria,aged0to4,2022-01-07,22401,1,114,17
Austria,aged0to4,2022-01-08,22555,1,154,40
Austria,aged0to4,2022-01-09,22711,1,156,2
Austria,aged0to4,2022-01-10,22919,1,208,52
Austria,aged0to4,2022-01-11,23167,1,248,40
Austria,aged0to4,2022-01-12,23447,1,280,32
Austria,aged0to4,2022-01-13,23814,1,367,87
Austria,aged0to4,2022-01-14,24246,1,432,65
Austria,aged0to4,2022-01-15,24662,1,416,-16
Austria,aged0to4,2022-01-16,25218,1,556,140
Austria,aged0to4,2022-01-17,25868,1,650,94
Austria,aged0to4,2022-01-18,26599,1,731,81
Austria,aged10to14,2020-02-26,0,NA,NA,NA
Austria,aged10to14,2020-02-27,0,1,0,NA
Austria,aged10to14,2020-02-28,0,1,0,0
Austria,aged10to14,2020-02-29,0,1,0,0
Austria,aged10to14,2020-03-01,0,1,0,0
Austria,aged10to14,2020-03-02,0,1,0,0
Austria,aged10to14,2020-03-03,0,1,0,0
Austria,aged10to14,2020-03-04,0.6,1,1,1
Austria,aged10to14,2020-03-05,1.2,1,1,0
Austria,aged10to14,2020-03-06,3.6,1,2,1
Austria,aged10to14,2020-03-07,3.6,1,0,-2
Austria,aged10to14,2020-03-08,4.4,1,1,1
Austria,aged10to14,2020-03-09,4.4,1,0,-1
Austria,aged10to14,2020-03-10,4.4,1,0,0
Austria,aged10to14,2020-03-11,4.7,1,0,0
Austria,aged10to14,2020-03-12,5.5,1,1,1
Austria,aged10to14,2020-03-13,7.3,1,2,1
Austria,aged10to14,2020-03-14,8.7,1,1,-1
Austria,aged10to14,2020-03-15,10,1,1,0
Austria,aged10to14,2020-03-16,10.8,1,1,0
Austria,aged10to14,2020-03-17,13.3,1,2,1
Austria,aged10to14,2020-03-18,17.1,1,4,2
Austria,aged10to14,2020-03-19,21.8,1,5,1
Austria,aged10to14,2020-03-20,24.3,1,2,-3
Austria,aged10to14,2020-03-21,27,1,3,1
Austria,aged10to14,2020-03-22,47.6,1,21,18
Austria,aged10to14,2020-03-23,52.9,1,5,-16
Austria,aged10to14,2020-03-24,61.3,1,8,3
Austria,aged10to14,2020-03-25,76,1,15,7
Austria,aged10to14,2020-03-26,100.4,1,24,9
Austria,aged10to14,2020-03-27,115.1,1,15,-9
Austria,aged10to14,2020-03-28,122.9,1,8,-7
Austria,aged10to14,2020-03-29,130.5,1,8,0
Austria,aged10to14,2020-03-30,140.8,1,10,2
Austria,aged10to14,2020-03-31,151.8,1,11,1
Austria,aged10to14,2020-04-01,164.3,1,12,1
Austria,aged10to14,2020-04-02,173.3,1,9,-3
Austria,aged10to14,2020-04-03,178.1,1,5,-4
Austria,aged10to14,2020-04-04,185.3,1,7,2
Austria,aged10to14,2020-04-05,186.5,1,1,-6
Austria,aged10to14,2020-04-06,190.3,1,4,3
Austria,aged10to14,2020-04-07,190.7,1,0,-4
Austria,aged10to14,2020-04-08,195.6,1,5,5
Austria,aged10to14,2020-04-09,198.2,1,3,-2
Austria,aged10to14,2020-04-10,202.9,1,5,2
Austria,aged10to14,2020-04-11,206.6,1,4,-1
Austria,aged10to14,2020-04-12,207.5,1,1,-3
Austria,aged10to14,2020-04-13,207.6,1,0,-1
Austria,aged10to14,2020-04-14,208.9,1,1,1
Austria,aged10to14,2020-04-15,211.1,1,2,1
Austria,aged10to14,2020-04-16,211.6,1,0,-2
Austria,aged10to14,2020-04-17,211.5,1,-0,-0
Austria,aged10to14,2020-04-18,212.2,1,1,1
Austria,aged10to14,2020-04-19,212.8,1,1,0
Austria,aged10to14,2020-04-20,214.8,1,2,1
Austria,aged10to14,2020-04-21,216.2,1,1,-1
Austria,aged10to14,2020-04-22,216.5,1,0,-1
Austria,aged10to14,2020-04-23,218.9,1,2,2
Austria,aged10to14,2020-04-24,220.4,1,2,0
Austria,aged10to14,2020-04-25,220.6,1,0,-2
Austria,aged10to14,2020-04-26,223.3,1,3,3
Austria,aged10to14,2020-04-27,225.4,1,2,-1
Austria,aged10to14,2020-04-28,227.4,1,2,0
Austria,aged10to14,2020-04-29,228.7,1,1,-1
Austria,aged10to14,2020-04-30,229.2,1,0,-1
Austria,aged10to14,2020-05-01,229.5,1,0,0
Austria,aged10to14,2020-05-02,230.9,1,1,1
Austria,aged10to14,2020-05-03,230.9,1,0,-1
Austria,aged10to14,2020-05-04,231.6,1,1,1
Austria,aged10to14,2020-05-05,232.2,1,1,0
Austria,aged10to14,2020-05-06,232,1,-0,-1
Austria,aged10to14,2020-05-07,232.1,1,0,0
Austria,aged10to14,2020-05-08,232.5,1,0,0
Austria,aged10to14,2020-05-09,232.5,1,0,0
Austria,aged10to14,2020-05-10,232.5,1,0,0
Austria,aged10to14,2020-05-11,234.1,1,2,2
Austria,aged10to14,2020-05-12,234.8,1,1,-1
Austria,aged10to14,2020-05-13,236.9,1,2,1
Austria,aged10to14,2020-05-14,237.9,1,1,-1
Austria,aged10to14,2020-05-15,240.6,1,3,2
Austria,aged10to14,2020-05-16,240.7,1,0,-3
Austria,aged10to14,2020-05-17,240.5,1,-0,-0
Austria,aged10to14,2020-05-18,240.1,1,-0,0
Austria,aged10to14,2020-05-19,243.7,1,4,4
Austria,aged10to14,2020-05-20,243.8,1,0,-4
Austria,aged10to14,2020-05-21,244.5,1,1,1
Austria,aged10to14,2020-05-22,246,1,2,1
Austria,aged10to14,2020-05-23,246.5,1,0,-2
Austria,aged10to14,2020-05-24,247.9,1,1,1
Austria,aged10to14,2020-05-25,248,1,0,-1
Austria,aged10to14,2020-05-26,248.6,1,1,1
Austria,aged10to14,2020-05-27,253.3,1,5,4
Austria,aged10to14,2020-05-28,254.1,1,1,-4
Austria,aged10to14,2020-05-29,256.5,1,2,1
Austria,aged10to14,2020-05-30,258.9,1,2,0
Austria,aged10to14,2020-05-31,258.9,1,0,-2
Austria,aged10to14,2020-06-01,259.7,1,1,1
Austria,aged10to14,2020-06-02,259.4,1,-0,-1
Austria,aged10to14,2020-06-03,263.5,1,4,4
Austria,aged10to14,2020-06-04,263.3,1,-0,-4
Austria,aged10to14,2020-06-05,267.1,1,4,4
Austria,aged10to14,2020-06-06,271.6,1,4,0
Austria,aged10to14,2020-06-07,274.3,1,3,-1
Austria,aged10to14,2020-06-08,277.6,1,3,0
Austria,aged10to14,2020-06-09,277.6,1,0,-3
Austria,aged10to14,2020-06-10,278.9,1,1,1
Austria,aged10to14,2020-06-11,280.4,1,2,1
Austria,aged10to14,2020-06-12,281.8,1,1,-1
Austria,aged10to14,2020-06-13,284.4,1,3,2
Austria,aged10to14,2020-06-14,286.1,1,2,-1
Austria,aged10to14,2020-06-15,292.9,1,7,5
Austria,aged10to14,2020-06-16,294.9,1,2,-5
Austria,aged10to14,2020-06-17,297,1,2,0
Austria,aged10to14,2020-06-18,296.2,1,-1,-3
Austria,aged10to14,2020-06-19,299.1,1,3,4
Austria,aged10to14,2020-06-20,300.8,1,2,-1
Austria,aged10to14,2020-06-21,300.3,1,-0,-2
Austria,aged10to14,2020-06-22,302.1,1,2,2
Austria,aged10to14,2020-06-23,302,1,-0,-2
Austria,aged10to14,2020-06-24,301.7,1,-0,0
Austria,aged10to14,2020-06-25,304.1,1,2,2
Austria,aged10to14,2020-06-26,307.8,1,4,2
Austria,aged10to14,2020-06-27,309.5,1,2,-2
Austria,aged10to14,2020-06-28,315.3,1,6,4
Austria,aged10to14,2020-06-29,316.8,1,2,-4
Austria,aged10to14,2020-06-30,321.7,1,5,3
Austria,aged10to14,2020-07-01,328.2,1,6,1
Austria,aged10to14,2020-07-02,332.1,1,4,-2
Austria,aged10to14,2020-07-03,344,1,12,8
Austria,aged10to14,2020-07-04,351.9,1,8,-4
Austria,aged10to14,2020-07-05,358.9,1,7,-1
Austria,aged10to14,2020-07-06,362.1,1,3,-4
Austria,aged10to14,2020-07-07,365.4,1,3,0
Austria,aged10to14,2020-07-08,368,1,3,0
Austria,aged10to14,2020-07-09,370.7,1,3,0
Austria,aged10to14,2020-07-10,375.6,1,5,2
Austria,aged10to14,2020-07-11,380.8,1,5,0
Austria,aged10to14,2020-07-12,380.8,1,0,-5
Austria,aged10to14,2020-07-13,383.7,1,3,3
Austria,aged10to14,2020-07-14,392.7,1,9,6
Austria,aged10to14,2020-07-15,399.3,1,7,-2
Austria,aged10to14,2020-07-16,401.6,1,2,-5
Austria,aged10to14,2020-07-17,413.3,1,12,10
Austria,aged10to14,2020-07-18,418.3,1,5,-7
Austria,aged10to14,2020-07-19,425.2,1,7,2
Austria,aged10to14,2020-07-20,427.6,1,2,-5
Austria,aged10to14,2020-07-21,432.8,1,5,3
Austria,aged10to14,2020-07-22,438.5,1,6,1
Austria,aged10to14,2020-07-23,445.1,1,7,1
Austria,aged10to14,2020-07-24,453.5,1,8,1
Austria,aged10to14,2020-07-25,460.4,1,7,-1
Austria,aged10to14,2020-07-26,463.1,1,3,-4
Austria,aged10to14,2020-07-27,469.2,1,6,3
Austria,aged10to14,2020-07-28,472.2,1,3,-3
Austria,aged10to14,2020-07-29,475.3,1,3,0
Austria,aged10to14,2020-07-30,485.5,1,10,7
Austria,aged10to14,2020-07-31,491.4,1,6,-4
Austria,aged10to14,2020-08-01,492.9,1,2,-4
Austria,aged10to14,2020-08-02,494.3,1,1,-1
Austria,aged10to14,2020-08-03,498.6,1,4,3
Austria,aged10to14,2020-08-04,500.7,1,2,-2
Austria,aged10to14,2020-08-05,510.3,1,10,8
Austria,aged10to14,2020-08-06,513.4,1,3,-7
Austria,aged10to14,2020-08-07,517.4,1,4,1
Austria,aged10to14,2020-08-08,520.7,1,3,-1
Austria,aged10to14,2020-08-09,524,1,3,0
Austria,aged10to14,2020-08-10,531.7,1,8,5
Austria,aged10to14,2020-08-11,537.4,1,6,-2
Austria,aged10to14,2020-08-12,541.3,1,4,-2
Austria,aged10to14,2020-08-13,548.9,1,8,4
Austria,aged10to14,2020-08-14,559.9,1,11,3
Austria,aged10to14,2020-08-15,562.7,1,3,-8
Austria,aged10to14,2020-08-16,571,1,8,5
Austria,aged10to14,2020-08-17,577.3,1,6,-2
Austria,aged10to14,2020-08-18,586.9,1,10,4
Austria,aged10to14,2020-08-19,592.6,1,6,-4
Austria,aged10to14,2020-08-20,608.4,1,16,10
Austria,aged10to14,2020-08-21,625.8,1,17,1
Austria,aged10to14,2020-08-22,637.5,1,12,-5
Austria,aged10to14,2020-08-23,643.4,1,6,-6
Austria,aged10to14,2020-08-24,654.2,1,11,5
Austria,aged10to14,2020-08-25,675.1,1,21,10
Austria,aged10to14,2020-08-26,690,1,15,-6
Austria,aged10to14,2020-08-27,695.8,1,6,-9
Austria,aged10to14,2020-08-28,715.5,1,20,14
Austria,aged10to14,2020-08-29,727.2,1,12,-8
Austria,aged10to14,2020-08-30,733.3,1,6,-6
Austria,aged10to14,2020-08-31,747,1,14,8
Austria,aged10to14,2020-09-01,761,1,14,0
Austria,aged10to14,2020-09-02,780.2,1,19,5
Austria,aged10to14,2020-09-03,793.3,1,13,-6
Austria,aged10to14,2020-09-04,810,1,17,4
Austria,aged10to14,2020-09-05,824.1,1,14,-3
Austria,aged10to14,2020-09-06,844.8,1,21,7
Austria,aged10to14,2020-09-07,865.9,1,21,0
Austria,aged10to14,2020-09-08,891.8,1,26,5
Austria,aged10to14,2020-09-09,928.9,1,37,11
Austria,aged10to14,2020-09-10,955.7,1,27,-10
Austria,aged10to14,2020-09-11,995.9,1,40,13
Austria,aged10to14,2020-09-12,1010.7,1,15,-25
Austria,aged10to14,2020-09-13,1027.6,1,17,2
Austria,aged10to14,2020-09-14,1075.2,1,48,31
Austria,aged10to14,2020-09-15,1106.3,1,31,-17
Austria,aged10to14,2020-09-16,1151.4,1,45,14
Austria,aged10to14,2020-09-17,1194,1,43,-2
Austria,aged10to14,2020-09-18,1238.1,1,44,1
Austria,aged10to14,2020-09-19,1278.5,1,40,-4
Austria,aged10to14,2020-09-20,1313,1,34,-6
Austria,aged10to14,2020-09-21,1343,1,30,-4
Austria,aged10to14,2020-09-22,1378.9,1,36,6
Austria,aged10to14,2020-09-23,1417.8,1,39,3
Austria,aged10to14,2020-09-24,1452,1,34,-5
Austria,aged10to14,2020-09-25,1498.9,1,47,13
Austria,aged10to14,2020-09-26,1531,1,32,-15
Austria,aged10to14,2020-09-27,1576.8,1,46,14
Austria,aged10to14,2020-09-28,1615.7,1,39,-7
Austria,aged10to14,2020-09-29,1658.7,1,43,4
Austria,aged10to14,2020-09-30,1712,1,53,10
Austria,aged10to14,2020-10-01,1760.8,1,49,-4
Austria,aged10to14,2020-10-02,1815.1,1,54,5
Austria,aged10to14,2020-10-03,1851.5,1,36,-18
Austria,aged10to14,2020-10-04,1925.6,1,74,38
Austria,aged10to14,2020-10-05,1985,1,59,-15
Austria,aged10to14,2020-10-06,2053.3,1,68,9
Austria,aged10to14,2020-10-07,2135.3,1,82,14
Austria,aged10to14,2020-10-08,2193.8,1,58,-24
Austria,aged10to14,2020-10-09,2299.7,1,106,48
Austria,aged10to14,2020-10-10,2360.7,1,61,-45
Austria,aged10to14,2020-10-11,2422.2,1,62,1
Austria,aged10to14,2020-10-12,2496.9,1,75,13
Austria,aged10to14,2020-10-13,2566.2,1,69,-6
Austria,aged10to14,2020-10-14,2656.8,1,91,22
Austria,aged10to14,2020-10-15,2742.9,1,86,-5
Austria,aged10to14,2020-10-16,2850.7,1,108,22
Austria,aged10to14,2020-10-17,2925.4,1,75,-33
Austria,aged10to14,2020-10-18,2987.9,1,62,-13
Austria,aged10to14,2020-10-19,3064.5,1,77,15
Austria,aged10to14,2020-10-20,3152,1,88,11
Austria,aged10to14,2020-10-21,3249.1,1,97,9
Austria,aged10to14,2020-10-22,3408.4,1,159,62
Austria,aged10to14,2020-10-23,3568.8,1,160,1
Austria,aged10to14,2020-10-24,3696.6,1,128,-32
Austria,aged10to14,2020-10-25,3816.3,1,120,-8
Austria,aged10to14,2020-10-26,3941.9,1,126,6
Austria,aged10to14,2020-10-27,4127.9,1,186,60
Austria,aged10to14,2020-10-28,4279.8,1,152,-34
Austria,aged10to14,2020-10-29,4443.3,1,164,12
Austria,aged10to14,2020-10-30,4635.2,1,192,28
Austria,aged10to14,2020-10-31,4782.2,1,147,-45
Austria,aged10to14,2020-11-01,4951.4,1,169,22
Austria,aged10to14,2020-11-02,5093.4,1,142,-27
Austria,aged10to14,2020-11-03,5261.3,1,168,26
Austria,aged10to14,2020-11-04,5463.4,1,202,34
Austria,aged10to14,2020-11-05,5653,1,190,-12
Austria,aged10to14,2020-11-06,5887.2,1,234,44
Austria,aged10to14,2020-11-07,6029.7,1,142,-92
Austria,aged10to14,2020-11-08,6211.5,1,182,40
Austria,aged10to14,2020-11-09,6411.5,1,200,18
Austria,aged10to14,2020-11-10,6660.6,1,249,49
Austria,aged10to14,2020-11-11,6966.7,1,306,57
Austria,aged10to14,2020-11-12,7276,1,309,3
Austria,aged10to14,2020-11-13,7515.4,1,239,-70
Austria,aged10to14,2020-11-14,7727.3,1,212,-27
Austria,aged10to14,2020-11-15,7952.4,1,225,13
Austria,aged10to14,2020-11-16,8169.7,1,217,-8
Austria,aged10to14,2020-11-17,8463.2,1,294,77
Austria,aged10to14,2020-11-18,8704.4,1,241,-53
Austria,aged10to14,2020-11-19,8932.7,1,228,-13
Austria,aged10to14,2020-11-20,9192.3,1,260,32
Austria,aged10to14,2020-11-21,9408,1,216,-44
Austria,aged10to14,2020-11-22,9499.5,1,92,-124
Austria,aged10to14,2020-11-23,9667.3,1,168,76
Austria,aged10to14,2020-11-24,9850.2,1,183,15
Austria,aged10to14,2020-11-25,10038,1,188,5
Austria,aged10to14,2020-11-26,10212.4,1,174,-14
Austria,aged10to14,2020-11-27,10357.7,1,145,-29
Austria,aged10to14,2020-11-28,10503.5,1,146,1
Austria,aged10to14,2020-11-29,10618.2,1,115,-31
Austria,aged10to14,2020-11-30,10727.4,1,109,-6
Austria,aged10to14,2020-12-01,10826.4,1,99,-10
Austria,aged10to14,2020-12-02,10907.7,1,81,-18
Austria,aged10to14,2020-12-03,11022.8,1,115,34
Austria,aged10to14,2020-12-04,11141.1,1,118,3
Austria,aged10to14,2020-12-05,11232,1,91,-27
Austria,aged10to14,2020-12-06,11321.4,1,89,-2
Austria,aged10to14,2020-12-07,11403.8,1,82,-7
Austria,aged10to14,2020-12-08,11483.1,1,79,-3
Austria,aged10to14,2020-12-09,11551.2,1,68,-11
Austria,aged10to14,2020-12-10,11646.9,1,96,28
Austria,aged10to14,2020-12-11,11722.5,1,76,-20
Austria,aged10to14,2020-12-12,11817.2,1,95,19
Austria,aged10to14,2020-12-13,11906.6,1,89,-6
Austria,aged10to14,2020-12-14,12021.4,1,115,26
Austria,aged10to14,2020-12-15,12115.6,1,94,-21
Austria,aged10to14,2020-12-16,12210.3,1,95,1
Austria,aged10to14,2020-12-17,12287.5,1,77,-18
Austria,aged10to14,2020-12-18,12351.9,1,64,-13
Austria,aged10to14,2020-12-19,12424.1,1,72,8
Austria,aged10to14,2020-12-20,12485.9,1,62,-10
Austria,aged10to14,2020-12-21,12556.3,1,70,8
Austria,aged10to14,2020-12-22,12640.4,1,84,14
Austria,aged10to14,2020-12-23,12743.2,1,103,19
Austria,aged10to14,2020-12-24,12826.2,1,83,-20
Austria,aged10to14,2020-12-25,12873.3,1,47,-36
Austria,aged10to14,2020-12-26,12928.2,1,55,8
Austria,aged10to14,2020-12-27,13005.7,1,78,23
Austria,aged10to14,2020-12-28,13064.1,1,58,-20
Austria,aged10to14,2020-12-29,13154.3,1,90,32
Austria,aged10to14,2020-12-30,13249.7,1,95,5
Austria,aged10to14,2020-12-31,13320.5,1,71,-24
Austria,aged10to14,2021-01-01,13388.3,1,68,-3
Austria,aged10to14,2021-01-02,13444.1,1,56,-12
Austria,aged10to14,2021-01-03,13515.1,1,71,15
Austria,aged10to14,2021-01-04,13579.7,1,65,-6
Austria,aged10to14,2021-01-05,13649.7,1,70,5
Austria,aged10to14,2021-01-06,13734.1,1,84,14
Austria,aged10to14,2021-01-07,13803.4,1,69,-15
Austria,aged10to14,2021-01-08,13874.1,1,71,2
Austria,aged10to14,2021-01-09,13929.6,1,56,-15
Austria,aged10to14,2021-01-10,13975.8,1,46,-10
Austria,aged10to14,2021-01-11,14016.9,1,41,-5
Austria,aged10to14,2021-01-12,14066,1,49,8
Austria,aged10to14,2021-01-13,14121.7,1,56,7
Austria,aged10to14,2021-01-14,14172.1,1,50,-6
Austria,aged10to14,2021-01-15,14213.1,1,41,-9
Austria,aged10to14,2021-01-16,14254.6,1,42,1
Austria,aged10to14,2021-01-17,14289.4,1,35,-7
Austria,aged10to14,2021-01-18,14347.6,1,58,23
Austria,aged10to14,2021-01-19,14403.7,1,56,-2
Austria,aged10to14,2021-01-20,14467.8,1,64,8
Austria,aged10to14,2021-01-21,14531.5,1,64,0
Austria,aged10to14,2021-01-22,14586.2,1,55,-9
Austria,aged10to14,2021-01-23,14633,1,47,-8
Austria,aged10to14,2021-01-24,14668.8,1,36,-11
Austria,aged10to14,2021-01-25,14719.9,1,51,15
Austria,aged10to14,2021-01-26,14781.5,1,62,11
Austria,aged10to14,2021-01-27,14837.1,1,56,-6
Austria,aged10to14,2021-01-28,14899.5,1,62,6
Austria,aged10to14,2021-01-29,14951.9,1,52,-10
Austria,aged10to14,2021-01-30,15008.6,1,57,5
Austria,aged10to14,2021-01-31,15053.3,1,45,-12
Austria,aged10to14,2021-02-01,15091.1,1,38,-7
Austria,aged10to14,2021-02-02,15142.5,1,51,13
Austria,aged10to14,2021-02-03,15197,1,54,3
Austria,aged10to14,2021-02-04,15257.1,1,60,6
Austria,aged10to14,2021-02-05,15325.7,1,69,9
Austria,aged10to14,2021-02-06,15385.1,1,59,-10
Austria,aged10to14,2021-02-07,15441.2,1,56,-3
Austria,aged10to14,2021-02-08,15499.6,1,58,2
Austria,aged10to14,2021-02-09,15565.1,1,66,8
Austria,aged10to14,2021-02-10,15671,1,106,40
Austria,aged10to14,2021-02-11,15762.7,1,92,-14
Austria,aged10to14,2021-02-12,15834.8,1,72,-20
Austria,aged10to14,2021-02-13,15898.2,1,63,-9
Austria,aged10to14,2021-02-14,15973.2,1,75,12
