country,date,cumulative_cases_cal,timeline,daily_cases,status,schools_closed,country_code,who_region,new_cases,cumulative_cases,new_deaths,cumulative_deaths
Netherlands,2021-03-13,1170904,1,6064,Partially open,0,NL,EURO,5975,1143825,30,16017
Netherlands,2021-03-14,1176504,1,5600,Partially open,0,NL,EURO,6375,1150200,19,16036
Netherlands,2021-03-15,1183190.2,1,6686,Partially open,0,NL,EURO,5953,1156153,24,16060
Netherlands,2021-03-16,1190031,1,6841,Partially open,0,NL,EURO,5502,1161655,22,16082
Netherlands,2021-03-17,1197113.8,1,7083,Partially open,0,NL,EURO,4942,1166597,30,16112
Netherlands,2021-03-18,1203767.1,1,6653,Partially open,0,NL,EURO,5908,1172505,47,16159
Netherlands,2021-03-19,1210488.1,1,6721,Partially open,0,NL,EURO,6131,1178636,34,16193
Netherlands,2021-03-20,1217341.9,1,6854,Partially open,0,NL,EURO,7348,1185984,41,16234
Netherlands,2021-03-21,1223989.9,1,6648,Partially open,0,NL,EURO,7602,1193586,18,16252
Netherlands,2021-03-22,1231588.9,1,7599,Partially open,0,NL,EURO,6970,1200556,16,16268
Netherlands,2021-03-23,1239295.9,1,7707,Partially open,0,NL,EURO,6300,1206856,15,16283
Netherlands,2021-03-24,1247101,1,7805,Partially open,0,NL,EURO,5608,1212464,53,16336
Netherlands,2021-03-25,1254371.1,1,7270,Partially open,0,NL,EURO,7556,1220020,27,16363
Netherlands,2021-03-26,1261722,1,7351,Partially open,0,NL,EURO,7688,1227708,26,16389
Netherlands,2021-03-27,1268649.2,1,6927,Partially open,0,NL,EURO,7557,1235265,22,16411
Netherlands,2021-03-28,1274965.1,1,6316,Partially open,0,NL,EURO,8782,1244047,29,16440
Netherlands,2021-03-29,1282287.1,1,7322,Partially open,0,NL,EURO,7470,1251517,14,16454
Netherlands,2021-03-30,1289450.1,1,7163,Partially open,0,NL,EURO,6781,1258298,13,16467
Netherlands,2021-03-31,1296823.1,1,7373,Partially open,0,NL,EURO,5855,1264153,35,16502
Netherlands,2021-04-01,1303535.0999999999,1,6712,Partially open,0,NL,EURO,7629,1271782,31,16533
Netherlands,2021-04-02,1310147,1,6612,Partially open,0,NL,EURO,7819,1279601,19,16552
Netherlands,2021-04-03,1316630.9,1,6484,Partially open,0,NL,EURO,7214,1286815,16,16568
Netherlands,2021-04-04,1322737.9,1,6107,Partially open,0,NL,EURO,7597,1294412,30,16598
Netherlands,2021-04-05,1329385.2,1,6647,Partially open,0,NL,EURO,6862,1301274,15,16613
Netherlands,2021-04-06,1337139.2,1,7754,Partially open,0,NL,EURO,5334,1306608,8,16621
Netherlands,2021-04-07,1345009.2,1,7870,Partially open,0,NL,EURO,5559,1312167,23,16644
Netherlands,2021-04-08,1352373.2,1,7364,Partially open,0,NL,EURO,6368,1318535,23,16667
Netherlands,2021-04-09,1359702.9,1,7330,Partially open,0,NL,EURO,7761,1326296,21,16688
Netherlands,2021-04-10,1366906.1,1,7203,Partially open,0,NL,EURO,7660,1333956,41,16729
Netherlands,2021-04-11,1373632.0999999999,1,6726,Partially open,0,NL,EURO,7659,1341615,21,16750
Netherlands,2021-04-12,1381463.9,1,7832,Partially open,0,NL,EURO,8142,1349757,14,16764
Netherlands,2021-04-13,1389353.9,1,7890,Partially open,0,NL,EURO,6658,1356415,19,16783
Netherlands,2021-04-14,1397464.9,1,8111,Partially open,0,NL,EURO,6722,1363137,34,16817
Netherlands,2021-04-15,1405266,1,7801,Partially open,0,NL,EURO,5440,1368577,26,16843
Netherlands,2021-04-16,1413148.2,1,7882,Partially open,0,NL,EURO,8694,1377271,12,16855
Netherlands,2021-04-17,1420976.1,1,7828,Partially open,0,NL,EURO,8890,1386161,18,16873
Netherlands,2021-04-18,1428472,1,7496,Partially open,0,NL,EURO,8253,1394414,26,16899
Netherlands,2021-04-19,1437282,1,8810,Partially open,0,NL,EURO,8522,1402936,13,16912
Netherlands,2021-04-20,1445718,1,8436,Partially open,0,NL,EURO,7158,1410094,22,16934
Netherlands,2021-04-21,1454103.1,1,8385,Partially open,0,NL,EURO,6821,1416915,26,16960
Netherlands,2021-04-22,1461769,1,7666,Partially open,0,NL,EURO,8472,1425387,18,16978
Netherlands,2021-04-23,1469053.9,1,7285,Partially open,0,NL,EURO,9579,1434966,19,16997
Netherlands,2021-04-24,1475983,1,6929,Partially open,0,NL,EURO,9235,1444201,18,17015
Netherlands,2021-04-25,1482436.9,1,6454,Partially open,0,NL,EURO,8062,1452263,17,17032
Netherlands,2021-04-26,1489819.1,1,7382,Partially open,0,NL,EURO,8020,1460283,14,17046
Netherlands,2021-04-27,1496916,1,7097,Partially open,0,NL,EURO,6226,1466509,14,17060
Netherlands,2021-04-28,1504943.1,1,8027,Partially open,0,NL,EURO,5305,1471814,27,17087
Netherlands,2021-04-29,1512430.9,1,7488,Partially open,0,NL,EURO,8651,1480465,16,17103
Netherlands,2021-04-30,1519838,1,7407,Partially open,0,NL,EURO,7283,1487748,16,17119
Netherlands,2021-05-01,1526663.2,1,6825,Academic break,1,NL,EURO,7764,1495512,26,17145
Netherlands,2021-05-02,1533188,1,6525,Academic break,1,NL,EURO,5783,1501295,18,17163
Netherlands,2021-05-03,1540467.9,1,7280,Academic break,1,NL,EURO,5461,1506756,3,17166
Netherlands,2021-05-04,1547533,1,7065,Academic break,1,NL,EURO,9186,1515942,21,17187
Netherlands,2021-05-05,1554386.8,1,6854,Academic break,1,NL,EURO,7758,1523700,29,17216
Netherlands,2021-05-06,1560484.1,1,6097,Academic break,1,NL,EURO,7246,1530946,30,17246
Netherlands,2021-05-07,1566689.2,1,6205,Academic break,1,NL,EURO,6753,1537699,18,17264
Netherlands,2021-05-08,1572394.1,1,5705,Academic break,1,NL,EURO,7459,1545158,25,17289
Netherlands,2021-05-09,1577548,1,5154,Academic break,1,NL,EURO,7424,1552582,27,17316
Netherlands,2021-05-10,1583474.2,1,5926,Partially open,0,NL,EURO,6636,1559218,2,17318
Netherlands,2021-05-11,1588992,1,5518,Partially open,0,NL,EURO,5861,1565079,19,17337
Netherlands,2021-05-12,1594131.9000000001,1,5140,Partially open,0,NL,EURO,5525,1570604,43,17380
Netherlands,2021-05-13,1598484,1,4352,Partially open,0,NL,EURO,6341,1576945,18,17398
Netherlands,2021-05-14,1602692.9,1,4209,Partially open,0,NL,EURO,6012,1582957,11,17409
Netherlands,2021-05-15,1606802.6,1,4110,Partially open,0,NL,EURO,5543,1588500,11,17420
Netherlands,2021-05-16,1610803.2,1,4001,Partially open,0,NL,EURO,4472,1592972,13,17433
Netherlands,2021-05-17,1615031.9,1,4229,Partially open,0,NL,EURO,4424,1597396,15,17448
Netherlands,2021-05-18,1619096,1,4064,Partially open,0,NL,EURO,2858,1600254,7,17455
Netherlands,2021-05-19,1622797.9,1,3702,Partially open,0,NL,EURO,5325,1605579,13,17468
Netherlands,2021-05-20,1626083.8,1,3286,Partially open,0,NL,EURO,4548,1610127,16,17484
Netherlands,2021-05-21,1629283.9,1,3200,Partially open,0,NL,EURO,4616,1614743,19,17503
Netherlands,2021-05-22,1632186,1,2902,Partially open,0,NL,EURO,4138,1618881,11,17514
Netherlands,2021-05-23,1634801.1,1,2615,Partially open,0,NL,EURO,3173,1622054,20,17534
Netherlands,2021-05-24,1637714,1,2913,Partially open,0,NL,EURO,3423,1625477,6,17540
Netherlands,2021-05-25,1641011.1,1,3297,Partially open,0,NL,EURO,2728,1628205,13,17553
Netherlands,2021-05-26,1644198,1,3187,Partially open,0,NL,EURO,2484,1630689,15,17568
Netherlands,2021-05-27,1647071.1,1,2873,Partially open,0,NL,EURO,2738,1633427,6,17574
Netherlands,2021-05-28,1649605.2,1,2534,Partially open,0,NL,EURO,3375,1636802,18,17592
Netherlands,2021-05-29,1651945.9,1,2341,Partially open,0,NL,EURO,3838,1640640,15,17607
Netherlands,2021-05-30,1654176.1,1,2230,Partially open,0,NL,EURO,3345,1643985,7,17614
Netherlands,2021-05-31,1656589.8,1,2414,Partially open,0,NL,EURO,2622,1646607,7,17621
Netherlands,2021-06-01,1658852.1,1,2262,Partially open,0,NL,EURO,2020,1648627,2,17623
Netherlands,2021-06-02,1661008,1,2156,Partially open,0,NL,EURO,2480,1651107,8,17631
Netherlands,2021-06-03,1662889,1,1881,Partially open,0,NL,EURO,2559,1653666,11,17642
Netherlands,2021-06-04,1664549.1,1,1660,Partially open,0,NL,EURO,2761,1656427,13,17655
Netherlands,2021-06-05,1666146,1,1597,Partially open,0,NL,EURO,2395,1658822,10,17665
Netherlands,2021-06-06,1667517,1,1371,Partially open,0,NL,EURO,2118,1660940,6,17671
Netherlands,2021-06-07,1669018.8,1,1502,Fully open,0,NL,EURO,1568,1662508,3,17674
Netherlands,2021-06-08,1670378.9,1,1360,Fully open,0,NL,EURO,1468,1663976,4,17678
Netherlands,2021-06-09,1671647,1,1268,Fully open,0,NL,EURO,1436,1665412,13,17691
Netherlands,2021-06-10,1672856.8,1,1210,Fully open,0,NL,EURO,1751,1667163,6,17697
Netherlands,2021-06-11,1673924,1,1067,Fully open,0,NL,EURO,1577,1668740,4,17701
Netherlands,2021-06-12,1674849.1,1,925,Fully open,0,NL,EURO,1387,1670127,3,17704
Netherlands,2021-06-13,1675788.9,1,940,Fully open,0,NL,EURO,1239,1671366,1,17705
Netherlands,2021-06-14,1676819.9000000001,1,1031,Fully open,0,NL,EURO,1041,1672407,3,17708
Netherlands,2021-06-15,1677728,1,908,Fully open,0,NL,EURO,879,1673286,3,17711
Netherlands,2021-06-16,1678543.9,1,816,Fully open,0,NL,EURO,1040,1674326,1,17712
Netherlands,2021-06-17,1679263.9,1,720,Fully open,0,NL,EURO,1024,1675350,4,17716
Netherlands,2021-06-18,1679990.2,1,726,Fully open,0,NL,EURO,1059,1676409,4,17720
Netherlands,2021-06-19,1680607,1,617,Fully open,0,NL,EURO,890,1677299,3,17723
Netherlands,2021-06-20,1681174,1,567,Fully open,0,NL,EURO,692,1677991,1,17724
Netherlands,2021-06-21,1681818,1,644,Fully open,0,NL,EURO,710,1678701,1,17725
Netherlands,2021-06-22,1682484,1,666,Fully open,0,NL,EURO,569,1679270,1,17726
Netherlands,2021-06-23,1683133.9,1,650,Fully open,0,NL,EURO,698,1679968,6,17732
Netherlands,2021-06-24,1683704.0999999999,1,570,Fully open,0,NL,EURO,665,1680633,1,17733
Netherlands,2021-06-25,1684269,1,565,Fully open,0,NL,EURO,696,1681329,1,17734
Netherlands,2021-06-26,1684817,1,548,Fully open,0,NL,EURO,646,1681975,5,17739
Netherlands,2021-06-27,1685347.9,1,531,Fully open,0,NL,EURO,555,1682530,0,17739
Netherlands,2021-06-28,1686198.8,1,851,Fully open,0,NL,EURO,501,1683031,1,17740
Netherlands,2021-06-29,1687250.9000000001,1,1052,Fully open,0,NL,EURO,567,1683598,0,17740
Netherlands,2021-06-30,1688503.8,1,1253,Fully open,0,NL,EURO,528,1684126,4,17744
Netherlands,2021-07-01,1689875,1,1371,Fully open,0,NL,EURO,636,1684762,0,17744
Netherlands,2021-07-02,1691474.9,1,1600,Fully open,0,NL,EURO,822,1685584,4,17748
Netherlands,2021-07-03,1693746.1,1,2271,Fully open,0,NL,EURO,940,1686524,6,17754
Netherlands,2021-07-04,1697561.8,1,3816,Fully open,0,NL,EURO,1120,1687644,1,17755
Netherlands,2021-07-05,1704245,1,6683,Fully open,0,NL,EURO,1200,1688844,0,17755
Netherlands,2021-07-06,1713918,1,9673,Fully open,0,NL,EURO,1512,1690356,1,17756
Netherlands,2021-07-07,1723727.9,1,9810,Fully open,0,NL,EURO,2192,1692548,1,17757
Netherlands,2021-07-08,1732431.2,1,8703,Fully open,0,NL,EURO,3601,1696149,2,17759
Netherlands,2021-07-09,1741855.9,1,9425,Fully open,0,NL,EURO,5393,1701542,2,17761
Netherlands,2021-07-10,1751124.7,1,9269,Fully open,0,NL,EURO,6882,1708424,2,17763
Netherlands,2021-07-11,1761016,1,9891,Fully open,0,NL,EURO,10224,1718648,1,17764
Netherlands,2021-07-12,1772850.7,1,11835,Fully open,0,NL,EURO,9303,1727951,1,17765
Netherlands,2021-07-13,1784100.9,1,11250,Fully open,0,NL,EURO,8431,1736382,0,17765
Netherlands,2021-07-14,1793805,1,9704,Fully open,0,NL,EURO,7802,1744184,3,17768
Netherlands,2021-07-15,1802536.8,1,8732,Fully open,0,NL,EURO,10405,1754589,1,17769
Netherlands,2021-07-16,1810346.9,1,7810,Fully open,0,NL,EURO,10978,1765567,3,17772
Netherlands,2021-07-17,1817456.1,1,7109,Academic break,1,NL,EURO,11258,1776825,2,17774
Netherlands,2021-07-18,1824004,1,6548,Academic break,1,NL,EURO,11050,1787875,0,17774
Netherlands,2021-07-19,1830305.1,1,6301,Academic break,1,NL,EURO,10183,1798058,1,17775
Netherlands,2021-07-20,1836098,1,5793,Academic break,1,NL,EURO,8874,1806932,2,17777
Netherlands,2021-07-21,1841273,1,5175,Academic break,1,NL,EURO,6776,1813708,5,17782
Netherlands,2021-07-22,1845921,1,4648,Academic break,1,NL,EURO,6856,1820564,3,17785
Netherlands,2021-07-23,1850187.1,1,4266,Academic break,1,NL,EURO,6233,1826797,3,17788
Netherlands,2021-07-24,1853911.1,1,3724,Academic break,1,NL,EURO,6370,1833167,3,17791
Netherlands,2021-07-25,1857307,1,3396,Academic break,1,NL,EURO,5259,1838426,4,17795
Netherlands,2021-07-26,1860837.9,1,3531,Academic break,1,NL,EURO,4607,1843033,4,17799
Netherlands,2021-07-27,1864154.1,1,3316,Academic break,1,NL,EURO,3834,1846867,1,17800
Netherlands,2021-07-28,1867170,1,3016,Academic break,1,NL,EURO,3979,1850846,3,17803
Netherlands,2021-07-29,1869916.8,1,2747,Academic break,1,NL,EURO,3444,1854290,8,17811
Netherlands,2021-07-30,1872564.9,1,2648,Academic break,1,NL,EURO,4452,1858742,3,17814
Netherlands,2021-07-31,1875030,1,2465,Academic break,1,NL,EURO,3432,1862174,6,17820
Netherlands,2021-08-01,1877458.9,1,2429,Academic break,1,NL,EURO,2942,1865116,6,17826
Netherlands,2021-08-02,1880207.1,1,2748,Academic break,1,NL,EURO,2313,1867429,2,17828
Netherlands,2021-08-03,1882807,1,2600,Academic break,1,NL,EURO,2099,1869528,0,17828
Netherlands,2021-08-04,1885228.9,1,2422,Academic break,1,NL,EURO,2209,1871737,3,17831
Netherlands,2021-08-05,1887609.9,1,2381,Academic break,1,NL,EURO,2792,1874529,7,17838
Netherlands,2021-08-06,1889919.1,1,2309,Academic break,1,NL,EURO,3331,1877860,11,17849
Netherlands,2021-08-07,1892114,1,2195,Academic break,1,NL,EURO,2901,1880761,8,17857
Netherlands,2021-08-08,1894258,1,2144,Academic break,1,NL,EURO,2396,1883157,9,17866
Netherlands,2021-08-09,1896756.2,1,2498,Academic break,1,NL,EURO,2307,1885464,2,17868
Netherlands,2021-08-10,1899200,1,2444,Academic break,1,NL,EURO,2037,1887501,2,17870
Netherlands,2021-08-11,1901623.9,1,2424,Academic break,1,NL,EURO,2162,1889663,7,17877
Netherlands,2021-08-12,1904072.9,1,2449,Academic break,1,NL,EURO,2119,1891782,9,17886
Netherlands,2021-08-13,1906383.3,1,2310,Academic break,1,NL,EURO,2566,1894348,7,17893
Netherlands,2021-08-14,1908675.2,1,2292,Academic break,1,NL,EURO,2664,1897012,6,17899
Netherlands,2021-08-15,1910872.9000000001,1,2198,Academic break,1,NL,EURO,2304,1899316,6,17905
Netherlands,2021-08-16,1913501.9,1,2629,Academic break,1,NL,EURO,2260,1901576,3,17908
Netherlands,2021-08-17,1915983.8,1,2482,Academic break,1,NL,EURO,2236,1903812,6,17914
Netherlands,2021-08-18,1918444.9,1,2461,Academic break,1,NL,EURO,2304,1906116,5,17919
Netherlands,2021-08-19,1920847.2,1,2402,Academic break,1,NL,EURO,2785,1908901,7,17926
Netherlands,2021-08-20,1923395.2,1,2548,Academic break,1,NL,EURO,2484,1911385,6,17932
Netherlands,2021-08-21,1925760.0999999999,1,2365,Academic break,1,NL,EURO,2208,1913593,6,17938
Netherlands,2021-08-22,1928097,1,2337,Academic break,1,NL,EURO,2440,1916033,8,17946
Netherlands,2021-08-23,1930733.1,1,2636,Academic break,1,NL,EURO,2461,1918494,6,17952
Netherlands,2021-08-24,1933285.2,1,2552,Academic break,1,NL,EURO,2382,1920876,4,17956
Netherlands,2021-08-25,1935801.9,1,2517,Academic break,1,NL,EURO,2460,1923336,11,17967
Netherlands,2021-08-26,1938155.9,1,2354,Academic break,1,NL,EURO,2816,1926152,7,17974
Netherlands,2021-08-27,1940574.2,1,2418,Academic break,1,NL,EURO,2613,1928765,7,17981
Netherlands,2021-08-28,1942904,1,2330,Academic break,1,NL,EURO,2798,1931563,4,17985
Netherlands,2021-08-29,1945106.1,1,2202,Academic break,1,NL,EURO,2450,1934013,9,17994
Netherlands,2021-08-30,1947677.8,1,2572,Fully open,0,NL,EURO,2311,1936324,2,17996
Netherlands,2021-08-31,1950360.3,1,2682,Fully open,0,NL,EURO,2171,1938495,2,17998
Netherlands,2021-09-01,1952949.8,1,2590,Fully open,0,NL,EURO,2274,1940769,12,18010
Netherlands,2021-09-02,1955283.0999999999,1,2333,Fully open,0,NL,EURO,2788,1943557,2,18012
Netherlands,2021-09-03,1957767.8,1,2485,Fully open,0,NL,EURO,2789,1946346,5,18017
Netherlands,2021-09-04,1960066.8,1,2299,Fully open,0,NL,EURO,2530,1948876,9,18026
Netherlands,2021-09-05,1962257,1,2190,Fully open,0,NL,EURO,2748,1951624,9,18035
Netherlands,2021-09-06,1964831.0999999999,1,2574,Fully open,0,NL,EURO,2358,1953982,2,18037
Netherlands,2021-09-07,1967253,1,2422,Fully open,0,NL,EURO,2114,1956096,3,18040
Netherlands,2021-09-08,1969609.8,1,2357,Fully open,0,NL,EURO,2472,1958568,8,18048
Netherlands,2021-09-09,1971821.2,1,2211,Fully open,0,NL,EURO,2794,1961362,7,18055
Netherlands,2021-09-10,1973886.2,1,2065,Fully open,0,NL,EURO,2357,1963719,3,18058
Netherlands,2021-09-11,1975812.9,1,1927,Fully open,0,NL,EURO,2676,1966395,4,18062
Netherlands,2021-09-12,1977663.9000000001,1,1851,Fully open,0,NL,EURO,2208,1968603,6,18068
Netherlands,2021-09-13,1979738,1,2074,Fully open,0,NL,EURO,2095,1970698,1,18069
Netherlands,2021-09-14,1981748.2,1,2010,Fully open,0,NL,EURO,1752,1972450,4,18073
Netherlands,2021-09-15,1983783.3,1,2035,Fully open,0,NL,EURO,2001,1974451,10,18083
Netherlands,2021-09-16,1985636.1,1,1853,Fully open,0,NL,EURO,2375,1976826,7,18090
Netherlands,2021-09-17,1987301.8,1,1666,Fully open,0,NL,EURO,2090,1978916,7,18097
Netherlands,2021-09-18,1988945.0999999999,1,1643,Fully open,0,NL,EURO,2126,1981042,10,18107
Netherlands,2021-09-19,1990507.3,1,1562,Fully open,0,NL,EURO,2014,1983056,4,18111
Netherlands,2021-09-20,1992334.9,1,1828,Fully open,0,NL,EURO,1664,1984720,3,18114
Netherlands,2021-09-21,1994079,1,1744,Fully open,0,NL,EURO,1353,1986073,9,18123
Netherlands,2021-09-22,1995719,1,1640,Fully open,0,NL,EURO,1663,1987736,5,18128
Netherlands,2021-09-23,1997400.9,1,1682,Fully open,0,NL,EURO,1894,1989630,4,18132
Netherlands,2021-09-24,1998981.2,1,1580,Fully open,0,NL,EURO,1810,1991440,12,18144
Netherlands,2021-09-25,2000517.8,1,1537,Fully open,0,NL,EURO,1693,1993133,3,18147
Netherlands,2021-09-26,2002066,1,1548,Fully open,0,NL,EURO,1600,1994733,2,18149
Netherlands,2021-09-27,2003855,1,1789,Fully open,0,NL,EURO,1599,1996332,1,18150
Netherlands,2021-09-28,2005652.2,1,1797,Fully open,0,NL,EURO,1386,1997718,4,18154
Netherlands,2021-09-29,2007482.1,1,1830,Fully open,0,NL,EURO,1717,1999435,8,18162
Netherlands,2021-09-30,2009192.1,1,1710,Fully open,0,NL,EURO,1751,2001186,6,18168
Netherlands,2021-10-01,2011083.7,1,1892,Fully open,0,NL,EURO,1701,2002887,2,18170
Netherlands,2021-10-02,2013065.1,1,1981,Fully open,0,NL,EURO,1717,2004604,6,18176
Netherlands,2021-10-03,2015186.8,1,2122,Fully open,0,NL,EURO,1669,2006273,5,18181
Netherlands,2021-10-04,2017736.9000000001,1,2550,Fully open,0,NL,EURO,1602,2007875,1,18182
Netherlands,2021-10-05,2020515.7,1,2779,Fully open,0,NL,EURO,1610,2009485,2,18184
Netherlands,2021-10-06,2023168.8,1,2653,Fully open,0,NL,EURO,1899,2011384,7,18191
Netherlands,2021-10-07,2025742,1,2573,Fully open,0,NL,EURO,1904,2013288,3,18194
Netherlands,2021-10-08,2028527.9,1,2786,Fully open,0,NL,EURO,2733,2016021,6,18200
Netherlands,2021-10-09,2031493.9,1,2966,Fully open,0,NL,EURO,2769,2018790,2,18202
Netherlands,2021-10-10,2034587,1,3093,Academic break,1,NL,EURO,2483,2021273,2,18204
Netherlands,2021-10-11,2038450,1,3863,Academic break,1,NL,EURO,2735,2024008,0,18204
Netherlands,2021-10-12,2042337.9000000001,1,3888,Academic break,1,NL,EURO,2249,2026257,5,18209
Netherlands,2021-10-13,2046163.1,1,3825,Academic break,1,NL,EURO,2883,2029140,6,18215
Netherlands,2021-10-14,2050034,1,3871,Academic break,1,NL,EURO,3718,2032858,12,18227
Netherlands,2021-10-15,2054135.8,1,4102,Academic break,1,NL,EURO,3635,2036493,4,18231
Netherlands,2021-10-16,2058252.7,1,4117,Academic break,1,NL,EURO,3695,2040188,6,18237
Netherlands,2021-10-17,2062566.9,1,4314,Academic break,1,NL,EURO,3691,2043879,5,18242
Netherlands,2021-10-18,2068196,1,5629,Academic break,1,NL,EURO,3659,2047538,6,18248
Netherlands,2021-10-19,2074198.2,1,6002,Academic break,1,NL,EURO,3348,2050886,1,18249
Netherlands,2021-10-20,2080532.9000000001,1,6335,Academic break,1,NL,EURO,3914,2054800,13,18262
Netherlands,2021-10-21,2086453.1,1,5920,Academic break,1,NL,EURO,4582,2059382,9,18271
Netherlands,2021-10-22,2092599.9,1,6147,Academic break,1,NL,EURO,5177,2064559,7,18278
Netherlands,2021-10-23,2098711.9,1,6112,Academic break,1,NL,EURO,5836,2070395,10,18288
Netherlands,2021-10-24,2104981.9,1,6270,Academic break,1,NL,EURO,5671,2076066,25,18313
Netherlands,2021-10-25,2112655,1,7673,Academic break,1,NL,EURO,6303,2082369,1,18314
Netherlands,2021-10-26,2120460,1,7805,Fully open,0,NL,EURO,5298,2087667,6,18320
Netherlands,2021-10-27,2128962.2,1,8502,Fully open,0,NL,EURO,5754,2093421,19,18339
Netherlands,2021-10-28,2136918.1,1,7956,Fully open,0,NL,EURO,7262,2100683,17,18356
Netherlands,2021-10-29,2145359,1,8441,Fully open,0,NL,EURO,7666,2108349,15,18371
Netherlands,2021-10-30,2153876.9,1,8518,Fully open,0,NL,EURO,7387,2115736,13,18384
Netherlands,2021-10-31,2162708.3000000003,1,8831,Fully open,0,NL,EURO,7941,2123677,13,18397
Netherlands,2021-11-01,2173729.2,1,11021,Fully open,0,NL,EURO,8151,2131828,14,18411
Netherlands,2021-11-02,2185002.9,1,11274,Fully open,0,NL,EURO,7690,2139518,11,18422
Netherlands,2021-11-03,2196636.1,1,11633,Fully open,0,NL,EURO,7692,2147210,18,18440
Netherlands,2021-11-04,2207928.9,1,11293,Fully open,0,NL,EURO,9146,2156356,33,18473
Netherlands,2021-11-05,2220001.1,1,12072,Fully open,0,NL,EURO,10204,2166560,24,18497
Netherlands,2021-11-06,2232622,1,12621,Fully open,0,NL,EURO,10874,2177434,20,18517
Netherlands,2021-11-07,2246081,1,13459,Fully open,0,NL,EURO,11970,2189404,36,18553
Netherlands,2021-11-08,2261856,1,15775,Fully open,0,NL,EURO,11340,2200744,8,18561
Netherlands,2021-11-09,2277547.8,1,15692,Fully open,0,NL,EURO,11757,2212501,22,18583
Netherlands,2021-11-10,2294193,1,16645,Fully open,0,NL,EURO,11284,2223785,28,18611
Netherlands,2021-11-11,2310673.1,1,16480,Fully open,0,NL,EURO,12645,2236430,25,18636
Netherlands,2021-11-12,2329060,1,18387,Fully open,0,NL,EURO,16249,2252679,25,18661
Netherlands,2021-11-13,2347758,1,18698,Fully open,0,NL,EURO,16051,2268730,31,18692
Netherlands,2021-11-14,2367294,1,19536,Fully open,0,NL,EURO,13801,2282531,32,18724
Netherlands,2021-11-15,2389786,1,22492,Fully open,0,NL,EURO,11976,2294507,7,18731
Netherlands,2021-11-16,2412158.1,1,22372,Fully open,0,NL,EURO,19192,2313699,16,18747
Netherlands,2021-11-17,2434766.9,1,22609,Fully open,0,NL,EURO,20143,2333842,35,18782
Netherlands,2021-11-18,2457625.8,1,22859,Fully open,0,NL,EURO,20705,2354547,44,18826
Netherlands,2021-11-19,2481023.3,1,23398,Fully open,0,NL,EURO,23563,2378110,34,18860
Netherlands,2021-11-20,2502743.2,1,21720,Fully open,0,NL,EURO,20973,2399083,39,18899
Netherlands,2021-11-21,2523828.8,1,21086,Fully open,0,NL,EURO,21758,2420841,55,18954
Netherlands,2021-11-22,2547163.2,1,23334,Fully open,0,NL,EURO,20632,2441473,11,18965
Netherlands,2021-11-23,2569646,1,22483,Fully open,0,NL,EURO,22986,2464459,29,18994
Netherlands,2021-11-24,2591566.9,1,21921,Fully open,0,NL,EURO,22949,2487408,53,19047
Netherlands,2021-11-25,2612145.9,1,20579,Fully open,0,NL,EURO,23700,2511108,50,19097
Netherlands,2021-11-26,2633227,1,21081,Fully open,0,NL,EURO,22174,2533282,61,19158
Netherlands,2021-11-27,2653372,1,20145,Fully open,0,NL,EURO,21264,2554546,59,19217
Netherlands,2021-11-28,2673584.2,1,20212,Fully open,0,NL,EURO,21990,2576536,54,19271
Netherlands,2021-11-29,2695708,1,22124,Fully open,0,NL,EURO,22067,2598603,43,19314
Netherlands,2021-11-30,2717248.1,1,21540,Fully open,0,NL,EURO,21454,2620057,33,19347
Netherlands,2021-12-01,2737555,1,20307,Fully open,0,NL,EURO,22059,2642116,65,19412
Netherlands,2021-12-02,2757339.9,1,19785,Fully open,0,NL,EURO,18498,2660614,43,19455
Netherlands,2021-12-03,2776981.8,1,19642,Fully open,0,NL,EURO,23031,2683645,65,19520
Netherlands,2021-12-04,2795696.2,1,18714,Fully open,0,NL,EURO,21480,2705125,62,19582
Netherlands,2021-12-05,2813410,1,17714,Fully open,0,NL,EURO,22600,2727725,56,19638
Netherlands,2021-12-06,2831887.1,1,18477,Fully open,0,NL,EURO,23051,2750776,26,19664
Netherlands,2021-12-07,2849951,1,18064,Fully open,0,NL,EURO,20977,2771753,34,19698
Netherlands,2021-12-08,2867406.1,1,17455,Fully open,0,NL,EURO,17942,2789695,68,19766
Netherlands,2021-12-09,2883455.2,1,16049,Fully open,0,NL,EURO,18055,2807750,71,19837
Netherlands,2021-12-10,2898741.1,1,15286,Fully open,0,NL,EURO,19731,2827481,78,19915
Netherlands,2021-12-11,2912713,1,13972,Fully open,0,NL,EURO,17445,2844926,84,19999
Netherlands,2021-12-12,2925866,1,13153,Fully open,0,NL,EURO,17746,2862672,69,20068
Netherlands,2021-12-13,2940579.2,1,14713,Fully open,0,NL,EURO,16605,2879277,39,20107
Netherlands,2021-12-14,2955297,1,14718,Fully open,0,NL,EURO,13790,2893067,28,20135
Netherlands,2021-12-15,2968828.9,1,13532,Fully open,0,NL,EURO,12796,2905863,74,20209
Netherlands,2021-12-16,2981265.8000000003,1,12437,Fully open,0,NL,EURO,13496,2919359,41,20250
Netherlands,2021-12-17,2993883.1,1,12617,Fully open,0,NL,EURO,16348,2935707,54,20304
Netherlands,2021-12-18,3006194.9,1,12312,Fully open,0,NL,EURO,15338,2951045,59,20363
